tract_geoid,month_start,y_incidents_12m,predicted_next_30d,risk_score,lag_1m_count,rolling_mean_3m,rolling_mean_12m,total_pop_acs,median_hh_income_acs
17031010100,2025-12-01,404.0,31.92697026463974,45.4,26.0,34.666666666666664,32.0,4284,68196
17031010201,2025-12-01,361.0,26.847413443882754,38.2,33.0,30.666666666666668,30.5,8210,61071
17031010202,2025-12-01,614.0,43.8869857541816,62.4,42.0,49.666666666666664,51.5,2865,58698
17031010300,2025-12-01,309.0,21.176266950125992,30.1,18.0,27.666666666666668,26.333333333333332,6237,68336
17031010400,2025-12-01,453.0,29.9812513833839,42.6,29.0,31.0,38.0,4473,48630
17031010501,2025-12-01,211.0,14.844722108923843,21.1,15.0,19.333333333333332,16.583333333333332,3913,47858
17031010502,2025-12-01,122.0,8.052922942277371,11.5,11.0,11.0,10.5,3407,55813
17031010503,2025-12-01,146.0,11.358982322626993,16.2,13.0,12.333333333333334,11.916666666666666,2417,18750
17031010600,2025-12-01,377.0,24.9149021134819,35.4,25.0,32.666666666666664,31.5,6379,66313
17031010701,2025-12-01,154.0,11.328638272151714,16.1,13.0,12.0,12.583333333333334,3590,70542
17031010702,2025-12-01,233.0,15.674112197964993,22.3,24.0,19.0,19.5,5148,52193
17031020100,2025-12-01,198.0,13.144685150585921,18.7,18.0,21.0,17.333333333333332,3927,57029
17031020200,2025-12-01,182.0,12.72525025051269,18.1,14.0,17.333333333333332,15.416666666666666,7203,117005
17031020301,2025-12-01,107.0,7.772421421615806,11.1,8.0,12.666666666666666,9.0,5432,73539
17031020302,2025-12-01,173.0,11.831346467725025,16.8,17.0,18.333333333333332,15.916666666666666,5201,84205
17031020400,2025-12-01,164.0,10.74775466809467,15.3,11.0,14.0,14.25,4256,76607
17031020500,2025-12-01,391.0,29.063166830090513,41.3,32.0,36.666666666666664,32.666666666666664,6646,43948
17031020601,2025-12-01,192.0,12.892680225225709,18.3,16.0,17.0,16.666666666666668,5868,61046
17031020602,2025-12-01,199.0,12.282828373933604,17.5,19.0,15.0,16.833333333333332,5343,83839
17031020701,2025-12-01,173.0,11.804841099859171,16.8,17.0,19.333333333333332,15.25,1728,92024
17031020702,2025-12-01,267.0,18.76846065034266,26.7,19.0,19.666666666666668,22.833333333333332,8412,68897
17031020801,2025-12-01,173.0,13.37177967938153,19.0,13.0,14.666666666666666,15.0,5990,71953
17031020802,2025-12-01,392.0,31.986337076791727,45.5,29.0,41.0,31.25,8715,62212
17031020901,2025-12-01,288.0,23.93952091006924,34.0,31.0,32.333333333333336,23.416666666666668,6179,50243
17031020902,2025-12-01,263.0,17.575432758066786,25.0,27.0,24.333333333333332,21.75,4365,49432
17031030101,2025-12-01,179.0,13.705485196678728,19.5,15.0,14.333333333333334,15.25,3517,50696
17031030102,2025-12-01,157.0,11.373521103745798,16.2,15.0,13.333333333333334,13.833333333333334,3052,55067
17031030103,2025-12-01,110.0,7.428005497448811,10.6,8.0,11.0,9.083333333333334,2297,53684
17031030104,2025-12-01,68.0,5.120048130667216,7.3,5.0,6.0,5.5,3106,45865
17031030200,2025-12-01,284.0,17.477434285700404,24.9,19.0,20.333333333333332,24.416666666666668,5554,91406
17031030300,2025-12-01,126.0,8.17232901303934,11.6,7.0,10.0,11.083333333333334,3642,64662
17031030400,2025-12-01,114.0,7.146779784021987,10.2,4.0,5.666666666666667,9.583333333333334,2822,97143
17031030500,2025-12-01,293.0,19.181308032860823,27.3,18.0,25.333333333333332,25.583333333333332,6344,109375
17031030601,2025-12-01,210.0,13.766731941497389,19.6,6.0,12.666666666666666,17.666666666666668,3771,51808
17031030603,2025-12-01,103.0,7.421335839013096,10.6,13.0,10.666666666666666,8.916666666666666,2305,54300
17031030604,2025-12-01,149.0,9.480008505934027,13.5,16.0,12.333333333333334,12.833333333333334,2921,49816
17031030701,2025-12-01,166.0,11.337464464497069,16.1,14.0,14.666666666666666,13.583333333333334,1509,47614
17031030702,2025-12-01,32.0,2.184175169589186,3.1,2.0,2.6666666666666665,2.75,2266,69050
17031030703,2025-12-01,193.0,13.532747562873073,19.2,9.0,11.0,16.25,3093,56667
17031030706,2025-12-01,165.0,10.764624034032147,15.3,12.0,14.333333333333334,15.416666666666666,2588,54143
17031030800,2025-12-01,327.0,19.956873616906694,28.4,25.0,28.0,27.333333333333332,4236,96069
17031030900,2025-12-01,277.0,16.9751651298063,24.1,9.0,21.0,23.25,3076,102309
17031031000,2025-12-01,176.0,10.651086335211055,15.1,8.0,11.333333333333334,14.5,3652,121026
17031031100,2025-12-01,249.0,18.38022831891617,26.1,17.0,19.666666666666668,20.5,4898,79010
17031031200,2025-12-01,510.0,38.094142948772195,54.2,39.0,44.666666666666664,42.833333333333336,5936,24389
17031031300,2025-12-01,341.0,23.73990901904965,33.8,28.0,26.333333333333332,27.833333333333332,6853,64598
17031031400,2025-12-01,562.0,33.51757515253638,47.7,37.0,49.0,47.5,4685,82526
17031031501,2025-12-01,196.0,12.829485426457893,18.2,14.0,21.666666666666668,16.583333333333332,4640,48889
17031031502,2025-12-01,230.0,16.28677068546643,23.2,14.0,16.666666666666668,19.75,4622,47188
17031031700,2025-12-01,336.0,21.543229689425722,30.6,19.0,32.0,28.916666666666668,6119,84766
17031031800,2025-12-01,75.0,5.457684867197272,7.8,2.0,4.0,6.166666666666667,2114,80873
17031031900,2025-12-01,111.0,7.461478740468411,10.6,9.0,9.666666666666666,9.833333333333334,2417,93864
17031032100,2025-12-01,503.0,40.743053547811265,57.9,53.0,44.666666666666664,41.083333333333336,7279,69313
17031040100,2025-12-01,196.0,14.981604634845091,21.3,21.0,23.0,16.333333333333332,4011,93576
17031040201,2025-12-01,308.0,20.46708707398483,29.1,13.0,19.333333333333332,25.75,6688,99624
17031040202,2025-12-01,329.0,23.904403638889438,34.0,16.0,26.333333333333332,27.25,7965,58293
17031040300,2025-12-01,114.0,7.236075000166418,10.3,4.0,7.333333333333333,9.333333333333334,3063,86979
17031040401,2025-12-01,169.0,11.401739846664293,16.2,34.0,19.0,13.5,3431,107083
17031040402,2025-12-01,217.0,13.58306579688801,19.3,15.0,20.0,18.666666666666668,4581,94132
17031040600,2025-12-01,166.0,10.828952982358878,15.4,11.0,17.0,14.5,2785,97596
17031040700,2025-12-01,132.0,10.258046798644294,14.6,6.0,13.333333333333334,10.5,3749,105400
17031040800,2025-12-01,90.0,6.376388558440731,9.1,5.0,7.333333333333333,7.833333333333333,1577,105500
17031040900,2025-12-01,108.0,7.406909731707146,10.5,7.0,7.333333333333333,9.0,2006,79803
17031050100,2025-12-01,79.0,5.6350122787200085,8.0,4.0,6.666666666666667,6.083333333333333,2513,123929
17031050200,2025-12-01,174.0,13.343593560695295,19.0,18.0,17.666666666666668,14.666666666666666,5546,138546
17031050300,2025-12-01,59.0,4.4329330831816645,6.3,6.0,6.333333333333333,4.916666666666667,2829,163625
17031050500,2025-12-01,164.0,12.69323857385266,18.0,11.0,13.666666666666666,12.75,5199,142548
17031050600,2025-12-01,101.0,8.7480241985569,12.4,5.0,10.333333333333334,7.833333333333333,2232,109188
17031050700,2025-12-01,46.0,3.505274837960599,5.0,3.0,6.0,3.9166666666666665,1456,125438
17031050800,2025-12-01,36.0,2.918758197374691,4.2,4.0,2.6666666666666665,2.75,1398,172888
17031050900,2025-12-01,49.0,3.9612243906049605,5.6,5.0,5.0,4.666666666666667,1388,130769
17031051000,2025-12-01,69.0,4.182144283431142,5.9,9.0,6.0,5.916666666666667,1707,180500
17031051100,2025-12-01,43.0,3.102640348532136,4.4,3.0,3.3333333333333335,3.5833333333333335,1905,159145
17031051200,2025-12-01,40.0,3.037874136691493,4.3,6.0,4.333333333333333,3.4166666666666665,1576,166771
17031051300,2025-12-01,63.0,4.329993700973956,6.2,9.0,6.0,5.75,3077,218403
17031051400,2025-12-01,127.0,8.416560753365195,12.0,9.0,11.333333333333334,10.833333333333334,2535,154044
17031060100,2025-12-01,90.0,6.747233875666922,9.6,11.0,7.333333333333333,7.5,3178,135272
17031060200,2025-12-01,93.0,6.248417089764017,8.9,5.0,5.333333333333333,7.916666666666667,2147,89167
17031060300,2025-12-01,87.0,6.391058835988241,9.1,7.0,9.0,7.083333333333333,2821,140125
17031060400,2025-12-01,103.0,6.971964253730373,9.9,6.0,7.333333333333333,8.5,3691,162011
17031060500,2025-12-01,61.0,4.372203995033179,6.2,7.0,5.333333333333333,4.833333333333333,1287,54250
17031060800,2025-12-01,126.0,10.31907750087686,14.7,10.0,12.333333333333334,11.166666666666666,5319,81156
17031060900,2025-12-01,450.0,31.55228744065423,44.9,36.0,34.0,38.166666666666664,6943,83601
17031061000,2025-12-01,199.0,12.525993687014077,17.8,14.0,13.666666666666666,17.5,2324,127872
17031061100,2025-12-01,314.0,17.853884494203378,25.4,18.0,21.0,26.916666666666668,1436,108158
17031061200,2025-12-01,95.0,7.216238292017673,10.3,8.0,11.333333333333334,7.583333333333333,2052,109479
17031061500,2025-12-01,90.0,6.821916911810329,9.7,8.0,7.0,7.416666666666667,2023,133000
17031061800,2025-12-01,92.0,6.682597615348869,9.5,14.0,10.333333333333334,8.083333333333334,1204,69250
17031061901,2025-12-01,132.0,9.002117871010515,12.8,10.0,11.0,11.333333333333334,3517,61563
17031061902,2025-12-01,130.0,8.99816058673206,12.8,16.0,12.0,10.666666666666666,4938,86805
17031062000,2025-12-01,308.0,22.28028801720543,31.7,14.0,22.666666666666668,25.0,2890,110250
17031062100,2025-12-01,513.0,34.246761561673345,48.7,36.0,33.666666666666664,42.333333333333336,3646,99212
17031062200,2025-12-01,143.0,10.199008732072434,14.5,10.0,9.666666666666666,11.333333333333334,3152,198333
17031062300,2025-12-01,51.0,3.520698616624252,5.0,2.0,4.0,3.8333333333333335,1609,227750
17031062400,2025-12-01,151.0,11.149003408758302,15.9,16.0,13.333333333333334,12.5,1799,162500
17031062500,2025-12-01,84.0,5.2729486356528374,7.5,4.0,5.666666666666667,7.333333333333333,1420,145903
17031062600,2025-12-01,80.0,5.739241320769547,8.2,5.0,5.333333333333333,7.166666666666667,2371,195357
17031062700,2025-12-01,137.0,8.716280413581043,12.4,7.0,11.666666666666666,11.416666666666666,3046,151080
17031062800,2025-12-01,107.0,8.292813100789438,11.8,9.0,9.333333333333334,8.833333333333334,3682,166538
17031062900,2025-12-01,157.0,10.70349724345992,15.2,8.0,14.333333333333334,13.583333333333334,4138,159088
17031063000,2025-12-01,489.0,36.36582043957307,51.7,44.0,37.0,41.833333333333336,3280,104052
17031063100,2025-12-01,158.0,9.331922676198214,13.3,11.0,12.666666666666666,13.333333333333334,2352,99483
17031063200,2025-12-01,236.0,16.26652586202607,23.1,18.0,23.333333333333332,19.5,6380,81020
17031063301,2025-12-01,56.0,4.2979709870215945,6.1,7.0,5.666666666666667,4.916666666666667,2992,66447
17031063302,2025-12-01,88.0,6.511560567739374,9.3,10.0,8.0,6.833333333333333,4102,94173
17031063303,2025-12-01,92.0,6.497704236637755,9.2,7.0,9.666666666666666,7.0,1198,102500
17031063400,2025-12-01,189.0,12.400358066895617,17.6,13.0,14.0,16.166666666666668,2435,95833
17031070101,2025-12-01,284.0,24.35811235343491,34.6,40.0,32.333333333333336,24.333333333333332,4583,93523
17031070102,2025-12-01,282.0,16.263379264585563,23.1,19.0,20.666666666666668,24.333333333333332,2980,92641
17031070103,2025-12-01,71.0,5.194807511605547,7.4,10.0,6.666666666666667,6.5,1439,78125
17031070200,2025-12-01,230.0,15.6592141542325,22.3,14.0,17.666666666666668,19.166666666666668,4019,108083
17031070300,2025-12-01,226.0,14.324982709969294,20.4,18.0,15.666666666666666,18.75,3818,191051
17031070400,2025-12-01,154.0,10.628139565869946,15.1,6.0,13.666666666666666,13.166666666666666,3421,243795
17031070500,2025-12-01,78.0,5.598993138410604,8.0,5.0,4.333333333333333,6.666666666666667,3185,186757
17031070600,2025-12-01,125.0,10.793399785945038,15.3,17.0,12.666666666666666,10.25,3194,250001
17031070700,2025-12-01,404.0,30.912100749219753,44.0,24.0,30.333333333333332,32.916666666666664,3741,160000
17031071000,2025-12-01,93.0,6.55516123119802,9.3,8.0,10.0,8.083333333333334,4525,202115
17031071100,2025-12-01,142.0,10.54535478092115,15.0,13.0,11.333333333333334,11.583333333333334,3186,206304
17031071200,2025-12-01,175.0,13.09381238958375,18.6,20.0,15.333333333333334,15.0,2386,125581
17031071300,2025-12-01,250.0,16.9052590607107,24.0,26.0,23.666666666666668,22.333333333333332,4129,118878
17031071400,2025-12-01,222.0,16.692639156768642,23.7,37.0,24.333333333333332,19.083333333333332,4763,118295
17031071500,2025-12-01,411.0,24.392897344937683,34.7,23.0,32.333333333333336,35.333333333333336,5991,115993
17031071600,2025-12-01,60.0,4.296572646988266,6.1,2.0,4.0,4.416666666666667,1903,230313
17031071700,2025-12-01,83.0,5.6013036738765,8.0,5.0,6.666666666666667,6.333333333333333,1485,149625
17031071800,2025-12-01,112.0,7.932002977699142,11.3,10.0,6.666666666666667,9.583333333333334,2726,211964
17031080100,2025-12-01,124.0,8.525581442089148,12.1,6.0,8.0,10.75,6607,114681
17031080201,2025-12-01,97.0,6.969705503255319,9.9,7.0,6.333333333333333,8.416666666666666,3236,112708
17031080202,2025-12-01,334.0,20.09805490828302,28.6,19.0,18.666666666666668,28.916666666666668,3800,103948
17031080300,2025-12-01,336.0,20.86051942149908,29.7,25.0,29.666666666666668,28.583333333333332,5836,157112
17031080400,2025-12-01,428.0,29.78787408608625,42.4,36.0,40.333333333333336,36.583333333333336,4888,-666666666
17031081000,2025-12-01,477.0,34.12171415653995,48.5,40.0,40.666666666666664,40.5,8150,79556
17031081100,2025-12-01,415.0,28.443695648256938,40.4,35.0,33.666666666666664,35.416666666666664,4455,82039
17031081201,2025-12-01,567.0,45.50920811870673,64.7,64.0,53.666666666666664,47.583333333333336,4428,128955
17031081202,2025-12-01,196.0,13.888906085494607,19.7,16.0,19.0,16.0,3437,177619
17031081300,2025-12-01,256.0,18.64054708740408,26.5,22.0,21.333333333333332,21.333333333333332,6014,116424
17031081401,2025-12-01,647.0,47.04858569603338,66.9,43.0,47.666666666666664,54.083333333333336,2171,74432
17031081402,2025-12-01,307.0,18.101781078926646,25.7,18.0,16.333333333333332,26.416666666666668,5942,159026
17031081403,2025-12-01,1001.0,72.64609896999414,100.0,65.0,82.66666666666667,82.33333333333333,8987,114052
17031081500,2025-12-01,1259.0,107.29655833163949,100.0,106.0,112.33333333333333,102.91666666666667,4906,151626
17031081600,2025-12-01,623.0,48.11084013947698,68.4,64.0,61.0,50.75,3725,157623
17031081700,2025-12-01,1603.0,117.84532701991586,100.0,120.0,148.66666666666666,130.0,5217,132903
17031081800,2025-12-01,982.0,75.18214970799849,100.0,71.0,83.33333333333333,81.58333333333333,12213,164091
17031081900,2025-12-01,90.0,6.246071942926946,8.9,6.0,7.666666666666667,7.916666666666667,1111,195083
17031090100,2025-12-01,82.0,5.434065883078993,7.7,2.0,4.0,6.916666666666667,3526,124667
17031090200,2025-12-01,147.0,12.235801566097653,17.4,18.0,14.0,11.75,6505,119421
17031090300,2025-12-01,23.0,1.6039657265671112,2.3,0.0,1.0,1.9166666666666667,1371,107639
17031100100,2025-12-01,175.0,12.468002312843714,17.7,15.0,15.666666666666666,14.166666666666666,5890,109111
17031100200,2025-12-01,164.0,11.655695031756375,16.6,5.0,11.666666666666666,13.833333333333334,7564,107850
17031100300,2025-12-01,132.0,9.235634672995094,13.1,3.0,8.333333333333334,11.333333333333334,6447,83271
17031100400,2025-12-01,102.0,7.9219600535828585,11.3,8.0,9.0,8.166666666666666,3325,143137
17031100500,2025-12-01,258.0,16.62626911356872,23.6,15.0,18.0,21.75,5814,109564
17031100600,2025-12-01,176.0,12.465156576923567,17.7,15.0,17.333333333333332,14.5,4914,84000
17031100700,2025-12-01,123.0,8.382076563648816,11.9,9.0,10.0,9.916666666666666,5372,117240
17031110100,2025-12-01,129.0,9.255665375781861,13.2,11.0,12.666666666666666,11.25,5776,96514
17031110200,2025-12-01,86.0,6.57729203963847,9.4,7.0,7.0,7.833333333333333,2821,68824
17031110300,2025-12-01,127.0,9.888957473691171,14.1,12.0,10.666666666666666,10.416666666666666,5304,115833
17031110400,2025-12-01,176.0,13.217961467086193,18.8,16.0,11.666666666666666,14.416666666666666,4501,81250
17031110501,2025-12-01,118.0,8.165555224066296,11.6,9.0,13.666666666666666,10.333333333333334,5097,101220
17031110502,2025-12-01,243.0,16.49695796928585,23.5,28.0,22.333333333333332,21.0,3533,71440
17031120100,2025-12-01,52.0,3.569146089862115,5.1,6.0,5.333333333333333,4.333333333333333,4400,160461
17031120200,2025-12-01,119.0,8.340074791689233,11.9,5.0,10.333333333333334,10.75,4573,149306
17031120300,2025-12-01,129.0,10.993495477238039,15.6,17.0,14.0,11.416666666666666,7046,140988
17031120400,2025-12-01,101.0,7.301984518066904,10.4,9.0,8.333333333333334,8.916666666666666,3836,111750
17031130100,2025-12-01,323.0,23.094877417377052,32.8,27.0,23.333333333333332,26.416666666666668,4895,58068
17031130200,2025-12-01,166.0,11.79684335626294,16.8,17.0,13.0,13.583333333333334,1545,104107
17031130300,2025-12-01,213.0,14.683350756903634,20.9,18.0,17.333333333333332,17.5,5040,66154
17031140100,2025-12-01,110.0,8.093489331311046,11.5,7.0,9.0,9.916666666666666,3520,86795
17031140200,2025-12-01,329.0,26.221231227116693,37.3,41.0,32.333333333333336,27.833333333333332,6603,72629
17031140301,2025-12-01,157.0,11.333113717836968,16.1,5.0,13.0,12.333333333333334,2908,69712
17031140302,2025-12-01,174.0,11.780990533962306,16.8,19.0,15.333333333333334,14.666666666666666,3311,62478
17031140400,2025-12-01,285.0,18.91723372857393,26.9,24.0,25.0,25.333333333333332,5911,93036
17031140500,2025-12-01,258.0,17.14568362723884,24.4,21.0,21.0,21.25,3171,73273
17031140601,2025-12-01,113.0,8.069373034297385,11.5,6.0,7.666666666666667,9.583333333333334,2762,87045
17031140602,2025-12-01,253.0,16.607959720518462,23.6,19.0,20.666666666666668,21.416666666666668,4703,59962
17031140701,2025-12-01,138.0,9.194888246764704,13.1,14.0,11.333333333333334,11.833333333333334,2990,92212
17031140702,2025-12-01,264.0,18.84558064194945,26.8,19.0,21.666666666666668,21.916666666666668,5572,73571
17031140800,2025-12-01,206.0,14.021861069473317,19.9,14.0,17.333333333333332,17.0,6212,97722
17031150200,2025-12-01,394.0,28.512323196881507,40.5,29.0,29.0,32.666666666666664,7263,91038
17031150300,2025-12-01,310.0,21.54295004342692,30.6,22.0,30.666666666666668,26.666666666666668,7272,86290
17031150401,2025-12-01,183.0,13.083730855097675,18.6,17.0,17.333333333333332,15.416666666666666,5146,77908
17031150402,2025-12-01,116.0,8.601419279341945,12.2,10.0,10.333333333333334,9.666666666666666,3945,97986
17031150501,2025-12-01,139.0,8.812894035304481,12.5,6.0,8.333333333333334,11.333333333333334,3854,122434
17031150502,2025-12-01,124.0,8.758834113202402,12.5,14.0,13.666666666666666,10.25,3953,72500
17031150600,2025-12-01,171.0,11.730896135506159,16.7,14.0,17.0,14.416666666666666,4223,81923
17031150700,2025-12-01,151.0,11.080022236720833,15.8,11.0,10.0,12.25,4453,100862
17031150800,2025-12-01,183.0,12.942070191689256,18.4,5.0,15.333333333333334,15.0,4668,85714
17031151001,2025-12-01,90.0,7.251775025469393,10.3,5.0,10.0,7.333333333333333,2816,93879
17031151002,2025-12-01,265.0,18.34222929407736,26.1,25.0,25.333333333333332,21.333333333333332,4892,75893
17031151100,2025-12-01,216.0,15.684113892926216,22.3,21.0,18.666666666666668,17.833333333333332,5447,77521
17031151200,2025-12-01,255.0,17.231039571072582,24.5,23.0,23.0,21.833333333333332,4057,88939
17031160100,2025-12-01,96.0,6.313930893883867,9.0,13.0,11.0,8.25,2757,107137
17031160200,2025-12-01,138.0,10.920531845920735,15.5,11.0,14.333333333333334,11.75,3356,124364
17031160300,2025-12-01,156.0,11.4103847488005,16.2,13.0,14.666666666666666,12.25,3685,77721
17031160400,2025-12-01,158.0,10.882477779018341,15.5,7.0,8.666666666666666,13.5,5171,72325
17031160501,2025-12-01,151.0,11.71413599894435,16.7,13.0,14.333333333333334,13.25,3270,73946
17031160502,2025-12-01,124.0,8.269482219906138,11.8,10.0,11.0,10.333333333333334,4012,100147
17031160601,2025-12-01,122.0,8.37971175741628,11.9,12.0,13.333333333333334,10.916666666666666,3003,83333
17031160602,2025-12-01,168.0,11.222460037230322,16.0,8.0,13.333333333333334,14.333333333333334,3757,84955
17031160700,2025-12-01,207.0,14.846985393898192,21.1,12.0,16.0,17.416666666666668,6265,92614
17031160800,2025-12-01,299.0,20.176192367325456,28.7,21.0,26.333333333333332,25.0,5236,82691
17031160900,2025-12-01,127.0,9.826887283446466,14.0,13.0,10.666666666666666,10.75,2420,114861
17031161000,2025-12-01,160.0,11.241119275710792,16.0,7.0,11.333333333333334,13.5,1986,102159
17031161100,2025-12-01,89.0,6.6417716851401485,9.4,10.0,6.666666666666667,8.0,2024,158393
17031161200,2025-12-01,78.0,5.785196496167899,8.2,12.0,9.333333333333334,7.0,2873,70391
17031161300,2025-12-01,222.0,14.067398426568953,20.0,18.0,19.0,19.333333333333332,3769,53969
17031170100,2025-12-01,120.0,8.055511989728059,11.5,10.0,12.333333333333334,9.833333333333334,2030,46571
17031170200,2025-12-01,123.0,9.571024258406975,13.6,12.0,11.666666666666666,10.583333333333334,3752,105855
17031170300,2025-12-01,177.0,12.315771862217591,17.5,12.0,14.666666666666666,14.833333333333334,4981,85774
17031170400,2025-12-01,119.0,8.542709927263761,12.1,11.0,12.333333333333334,10.916666666666666,3989,103016
17031170500,2025-12-01,176.0,12.920608950440334,18.4,15.0,15.0,14.166666666666666,5161,87786
17031170600,2025-12-01,66.0,5.2092106377495915,7.4,8.0,5.666666666666667,6.083333333333333,2490,76346
17031170700,2025-12-01,51.0,3.1725841016239578,4.5,6.0,4.333333333333333,4.333333333333333,3260,82868
17031170800,2025-12-01,140.0,10.629153650152706,15.1,6.0,13.666666666666666,12.0,4009,64769
17031170900,2025-12-01,53.0,3.8399628892877153,5.5,3.0,5.666666666666667,4.5,1970,68500
17031171000,2025-12-01,295.0,20.953282008509845,29.8,26.0,21.333333333333332,23.833333333333332,6829,81950
17031171100,2025-12-01,125.0,9.903720548786643,14.1,10.0,11.666666666666666,10.416666666666666,4103,92383
17031180100,2025-12-01,254.0,19.148389189373066,27.2,25.0,26.666666666666668,20.25,6544,83920
17031190100,2025-12-01,207.0,13.840942468858064,19.7,8.0,18.333333333333332,17.333333333333332,2338,61250
17031190200,2025-12-01,220.0,16.12880827713729,22.9,22.0,23.0,18.583333333333332,5858,80576
17031190300,2025-12-01,263.0,17.67434296739917,25.1,28.0,28.333333333333332,21.333333333333332,5289,69309
17031190401,2025-12-01,137.0,10.34641146417866,14.7,12.0,13.333333333333334,11.416666666666666,4119,92639
17031190402,2025-12-01,205.0,15.313908224998213,21.8,17.0,21.666666666666668,18.083333333333332,4896,56523
17031190601,2025-12-01,232.0,15.880991701960495,22.6,19.0,17.333333333333332,19.166666666666668,3986,71176
17031190602,2025-12-01,223.0,15.054338370811916,21.4,16.0,19.333333333333332,19.083333333333332,5554,61308
17031190701,2025-12-01,127.0,10.016376983935444,14.2,8.0,8.666666666666666,10.333333333333334,2835,64063
17031190702,2025-12-01,201.0,12.891309876318198,18.3,8.0,13.333333333333334,17.0,4707,50457
17031190800,2025-12-01,302.0,19.18733035933823,27.3,26.0,25.666666666666668,27.583333333333332,6049,52404
17031190900,2025-12-01,153.0,11.301549687296609,16.1,13.0,14.666666666666666,13.75,1869,61500
17031191000,2025-12-01,147.0,9.393278320970342,13.4,10.0,13.0,12.833333333333334,2556,63611
17031191100,2025-12-01,348.0,26.28691171499376,37.4,26.0,27.333333333333332,28.833333333333332,6651,50513
17031191200,2025-12-01,267.0,16.65877489434567,23.7,20.0,19.333333333333332,22.833333333333332,3775,57292
17031191301,2025-12-01,239.0,18.238330597306,25.9,20.0,23.333333333333332,19.583333333333332,5211,55759
17031191302,2025-12-01,227.0,15.997164102997576,22.7,17.0,22.333333333333332,18.75,4439,55072
17031200100,2025-12-01,139.0,10.48624430425505,14.9,10.0,11.666666666666666,10.916666666666666,3666,68393
17031200200,2025-12-01,218.0,15.775288869176636,22.4,16.0,19.333333333333332,18.5,4435,64583
17031200300,2025-12-01,76.0,5.315199584844583,7.6,11.0,8.0,6.75,1866,50515
17031200401,2025-12-01,124.0,10.417148931391418,14.8,13.0,12.0,10.333333333333334,3408,70046
17031200402,2025-12-01,197.0,13.323668299642257,18.9,10.0,10.666666666666666,16.583333333333332,5072,77288
17031210100,2025-12-01,231.0,18.178915891950822,25.8,17.0,17.333333333333332,18.25,4194,107717
17031210400,2025-12-01,142.0,11.59128482585743,16.5,13.0,11.666666666666666,12.166666666666666,2491,63077
17031210501,2025-12-01,221.0,14.199499283015804,20.2,10.0,18.0,19.0,2866,61678
17031210502,2025-12-01,172.0,10.89113985146022,15.5,14.0,14.0,14.666666666666666,4412,74855
17031210601,2025-12-01,201.0,13.209531228708881,18.8,15.0,14.333333333333334,16.75,2818,93547
17031210602,2025-12-01,202.0,13.6266593753538,19.4,9.0,12.333333333333334,16.25,4362,102625
17031210700,2025-12-01,147.0,10.344410038789162,14.7,10.0,18.0,11.666666666666666,3724,93026
17031210800,2025-12-01,56.0,3.4791559671953527,4.9,3.0,3.3333333333333335,4.916666666666667,1142,96579
17031210900,2025-12-01,105.0,7.241204327440179,10.3,12.0,9.666666666666666,8.25,3174,109844
17031220300,2025-12-01,192.0,14.422438661756233,20.5,8.0,23.0,15.5,1998,100461
17031220400,2025-12-01,218.0,15.298581765615756,21.8,17.0,14.333333333333334,17.75,2670,114803
17031220500,2025-12-01,197.0,13.932347056060436,19.8,21.0,19.0,17.25,2810,94867
17031220601,2025-12-01,90.0,6.1389823169301305,8.7,5.0,5.333333333333333,7.666666666666667,1538,120427
17031220602,2025-12-01,270.0,20.364429946470384,29.0,23.0,22.0,22.5,4316,61875
17031220701,2025-12-01,121.0,9.13781377826965,13.0,12.0,12.0,9.416666666666666,3077,75625
17031220702,2025-12-01,222.0,14.047610112038623,20.0,15.0,18.333333333333332,18.833333333333332,3959,79969
17031220901,2025-12-01,133.0,9.940300135925108,14.1,11.0,9.0,11.5,3090,62917
17031220902,2025-12-01,168.0,11.041750298077284,15.7,14.0,16.666666666666668,14.166666666666666,3194,73239
17031221000,2025-12-01,105.0,7.869733024018462,11.2,4.0,7.666666666666667,8.833333333333334,2571,82102
17031221100,2025-12-01,162.0,12.432254463384183,17.7,9.0,12.333333333333334,14.333333333333334,4542,87478
17031221200,2025-12-01,115.0,8.831008706218922,12.6,13.0,10.666666666666666,9.333333333333334,2865,128243
17031221300,2025-12-01,196.0,13.435928942663958,19.1,13.0,15.666666666666666,16.833333333333332,3011,81264
17031221400,2025-12-01,349.0,25.35457937619782,36.1,43.0,35.333333333333336,29.916666666666668,3083,104583
17031221500,2025-12-01,145.0,10.66645927225183,15.2,12.0,10.666666666666666,12.416666666666666,2767,62500
17031221600,2025-12-01,126.0,9.849966298523906,14.0,10.0,9.333333333333334,10.416666666666666,3389,135236
17031222200,2025-12-01,141.0,10.080314936848069,14.3,10.0,10.666666666666666,11.416666666666666,2243,184727
17031222500,2025-12-01,71.0,5.212357205462095,7.4,6.0,6.0,5.75,1468,147582
17031222600,2025-12-01,83.0,5.849524009924956,8.3,7.0,6.333333333333333,7.416666666666667,1608,90313
17031222700,2025-12-01,69.0,5.270303805275866,7.5,5.0,6.666666666666667,6.166666666666667,2202,80391
17031222800,2025-12-01,48.0,3.0457735474765286,4.3,4.0,3.0,4.25,1052,84239
17031222900,2025-12-01,76.0,4.984731628865273,7.1,5.0,6.0,6.25,986,100847
